car_id,brand,model_year,mileage_km,fuel_type,engine_size_liters,horsepower,transmission,drivetrain,condition,previous_owners,accident_history,service_history,air_conditioning,power_steering,power_windows,airbags_count,abs_brakes,interior_material,sound_system,sunroof,parking_sensors,warranty_months,imported,color,price_brl
CAR01653,  Toyota,2018,96911.0,Etanol,1.3,205.0,Automatizada,4x4,Ruim,3.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,0.0,Não,Couro Legítimo,Multimídia,Não,Não,15.0,Não,Branco,35397
CAR01724,Honda,2010,23074.0,Flex,1.0,252.0,Manual,Dianteira,Bom,1.0,Sem acidentes,Completo,Sim,Não,Sim,5.0,Sim,Couro Sintético,Multimídia,Sim,Não,19.0,Não,Azul,47454
CAR00297,Chevrolet,2023,80715.0,Flex,1.6,201.0,Automática,Traseira,Regular,5.0,1 acidente leve,Parcial,Sim,Sim,Sim,2.0,Sim,Couro Sintético,Multimídia,Sim,Sim,28.0,Sim,Vermelho,62654
CAR00931,Ford,2013,212772.0,Flex,1.0,184.0,Automática,Traseira,Regular,5.0,2+ acidentes,Completo,Sim,Sim,Não,2.0,Não,Couro Sintético,Básico,Não,Não,32.0,Não,Prata,8000
CAR02121,Honda,2017,58218.0,Flex,1.6,127.0,Automática,Traseira,Bom,1.0,Sem acidentes,Completo,Não,Não,Não,5.0,Sim,Tecido,Premium,Sim,Não,9.0,Não,Prata,61100
CAR01000,Fiat,2024,138653.0,Híbrido,1.8,264.0,Automática,Traseira,Bom,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,5.0,Não,Tecido,Básico,Não,Não,25.0,Não,Preto,81299
CAR01085,Hyundai,2019,171812.0,Flex,1.6,115.0,Automática,Dianteira,Bom,2.0,1 acidente leve,Sem histórico,Sim,Não,Não,3.0,Sim,Couro Sintético,Básico,Não,Não,20.0,Não,Prata,17949
CAR00509,Chevrolet,2017,89526.0,Flex,1.8,156.0,Automática,4x4,Bom,5.0,2+ acidentes,Completo,Sim,Sim,Não,8.0,Sim,Tecido,Premium,Não,Não,11.0,Não,Cinza,42756
CAR00240,Volkswagen,2015,196387.0,Gasolina,1.8,257.0,Automática,Dianteira,Regular,1.0,Sem acidentes,Sem histórico,Sim,Sim,Não,1.0,Não,Couro Sintético,Básico,Não,Não,27.0,Não,Preto,15186
CAR77344,Honda,2015,113464.0,Gasolina,1.4,244.0,Automática,4x4,Excelente,2.0,Sem acidentes,Completo,Sim,Sim,Não,5.0,Sim,Tecido,Básico,Não,Não,14.0,Não,Vermelho,78560
CAR00135,Ford,2018,10722.0,Diesel,1.8,146.0,Automática,Dianteira,Bom,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,2.0,Sim,Couro Legítimo,Premium,Não,Sim,18.0,Não,Vermelho,63633
CAR01876,Toyota,2012,164892.0,Flex,1.0,266.0,Automatizada,Dianteira,Bom,1.0,Sem acidentes,Completo,Sim,Sim,Sim,6.0,Sim,Tecido,Multimídia,Sim,Não,1.0,Não,Cinza,31761
CAR01592,Honda,2015,13597.0,Etanol,1.6,261.0,Automática,Dianteira,Excelente,1.0,1 acidente leve,Sem histórico,Sim,Não,Não,3.0,Não,Tecido,Básico,Não,Sim,22.0,Não,Cinza,59084
CAR02472,Toyota,2017,203685.0,Flex,1.0,150.0,Manual,Dianteira,Bom,1.0,Sem acidentes,Completo,Sim,Sim,Não,4.0,Sim,Tecido,Básico,Não,Não,6.0,Não,Preto,8000
CAR02444,Volkswagen,2016,157756.0,Flex,2.0,260.0,Automática,Dianteira,Excelente,2.0,Sem acidentes,Completo,Sim,Sim,Não,3.0,Sim,Couro Sintético,Premium,Não,Não,12.0,Não,Prata,42209
CAR01884,Fiat,2019,170884.0,Etanol,1.0,247.0,Manual,Dianteira,Regular,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,8.0,Sim,Tecido,Básico,Sim,Sim,6.0,Não,Vermelho,20290
CAR00813,Fiat,2023,207904.0,Etanol,1.0,247.0,Manual,Dianteira,Bom,1.0,Sem acidentes,Completo,Não,Sim,Sim,8.0,Sim,Tecido,Premium,Não,Não,17.0,Não,Preto,26535
CAR01695,Volkswagen,2014,122449.0,Flex,1.4,269.0,Automatizada,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Não,6.0,Não,Tecido,Básico,Não,Não,34.0,Não,Preto,27446
CAR02030,Hyundai,2024,27553.0,Flex,1.6,134.0,Manual,Traseira,Bom,3.0,Sem acidentes,Completo,Não,Sim,Sim,6.0,Sim,Tecido,Multimídia,Sim,Não,6.0,Não,Azul,77730
CAR01656,Chevrolet,2014,202742.0,Etanol,1.4,257.0,Manual,Dianteira,Regular,5.0,2+ acidentes,Parcial,Sim,Sim,Não,3.0,Sim,Couro Sintético,Básico,Não,Não,21.0,Não,Vermelho,8000
CAR01767,Hyundai,2010,170714.0,Diesel,1.6,251.0,Manual,Traseira,Bom,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Tecido,Premium,Não,Sim,32.0,Não,Vermelho,8000
CAR01945,Toyota,2022,7866.0,Gasolina,2.4,263.0,Automática,Dianteira,Excelente,2.0,Sem acidentes,Completo,Sim,Sim,Sim,6.0,Não,Tecido,Básico,Não,Não,5.0,Não,Vermelho,115971
CAR01488,Chevrolet,2024,50541.0,Flex,1.0,197.0,Automática,4x4,Bom,5.0,1 acidente leve,Completo,Sim,Sim,Sim,2.0,Não,Tecido,Multimídia,Não,Não,35.0,Não,Prata,85640
CAR00299,Volkswagen,2011,116435.0,Flex,1.8,117.0,Manual,Dianteira,Regular,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,8.0,Sim,Tecido,Básico,Sim,Não,4.0,Não,Azul,8000
CAR00234,Ford,2020,175536.0,Etanol,1.6,116.0,Manual,Dianteira,Regular,4.0,2+ acidentes,Completo,Sim,Sim,Sim,4.0,Sim,Couro Sintético,Multimídia,Não,Não,23.0,Não,Azul,8000
CAR00212,Volkswagen,2022,212129.0,Híbrido,2.4,72.0,Manual,Dianteira,Bom,3.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,4.0,Sim,Tecido,Básico,Não,Sim,22.0,Não,Prata,25216
CAR01284,Fiat,2010,208446.0,Gasolina,1.6,73.0,Automática,Dianteira,Regular,4.0,2+ acidentes,Completo,Sim,Sim,Não,6.0,Não,Tecido,Multimídia,Não,Sim,25.0,Não,Preto,8000
CAR01726,Ford,2019,34963.0,Gasolina,1.4,119.0,Manual,Dianteira,Regular,3.0,2+ acidentes,Parcial,Sim,Sim,Sim,0.0,Sim,Tecido,Premium,Não,Não,13.0,Sim,Branco,8000
CAR02456,Ford,2022,51250.0,Flex,1.8,180.0,Manual,Traseira,Bom,3.0,1 acidente leve,Completo,Sim,Sim,Sim,6.0,Não,Tecido,Premium,Não,Não,17.0,Não,Prata,63133
CAR01953,Toyota,2012,15956.0,Gasolina,1.3,108.0,Automática,Dianteira,Bom,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,8.0,Sim,Couro Legítimo,Básico,Não,Sim,12.0,Não,Preto,44339
CAR02299,Hyundai,2014,25855.0,Flex,1.4,223.0,Manual,Dianteira,Regular,5.0,2+ acidentes,Completo,Sim,Sim,Sim,5.0,Sim,Tecido,Básico,Sim,Sim,22.0,Não,Prata,15884
CAR01949,Volkswagen,2013,175091.0,Flex,3.0,177.0,Manual,Traseira,Bom,2.0,Sem acidentes,Parcial,Não,Sim,Não,6.0,Sim,Tecido,Multimídia,Não,Não,2.0,Não,Vermelho,8000
CAR00179,Toyota,2022,68811.0,Flex,1.4,197.0,Automática,Dianteira,Bom,3.0,1 acidente leve,Completo,Sim,Sim,Sim,0.0,Não,Tecido,Básico,Não,Não,27.0,Não,Branco,62791
CAR01495,Fiat,2013,125747.0,Flex,1.8,99.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Completo,Sim,Sim,Não,4.0,Não,Tecido,Multimídia,Não,Não,10.0,Não,Prata,18113
CAR01880,Fiat,2022,202235.0,Gasolina,1.0,89.0,Automática,Dianteira,Bom,2.0,Sem acidentes,Completo,Não,Sim,Sim,2.0,Sim,Tecido,Premium,Não,Sim,15.0,Não,Preto,26521
CAR02346,Honda,2015,8969.0,Etanol,1.0,112.0,Automática,4x4,Regular,1.0,Sem acidentes,Parcial,Não,Sim,Não,4.0,Não,Tecido,Multimídia,Não,Não,10.0,Não,Branco,45608
CAR00835,Toyota,2024,64500.0,Flex,1.8,198.0,Manual,Dianteira,Bom,3.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,2.0,Não,Tecido,Multimídia,Não,Sim,25.0,Não,Preto,55161
CAR00486,Fiat,2018,155653.0,Flex,1.8,,Automática,Dianteira,Bom,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,,Sim,Tecido,Multimídia,Não,Não,4.0,Sim,Vermelho,45818
CAR00522,Ford,2023,109245.0,Flex,1.4,280.0,Manual,Dianteira,Bom,5.0,Sem acidentes,Completo,Sim,Sim,Não,6.0,Sim,Couro Sintético,Premium,Não,Sim,2.0,Não,Prata,54218
CAR01406,Hyundai,2016,170070.0,Gasolina,1.8,236.0,Automatizada,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,5.0,Não,Tecido,Multimídia,Sim,Não,1.0,Não,Preto,27247
CAR01865,Hyundai,2023,195000.0,Diesel,1.0,153.0,Manual,Traseira,Excelente,5.0,1 acidente leve,Parcial,Sim,Sim,Sim,2.0,Sim,Couro Legítimo,Premium,Não,Não,31.0,Não,Preto,9594
CAR00174,Chevrolet,2020,111611.0,Flex,1.0,251.0,Manual,Traseira,Regular,4.0,Sem acidentes,Completo,Sim,Sim,Sim,7.0,Não,Tecido,Multimídia,Não,Não,5.0,Sim,Prata,46686
CAR00112,Toyota,2019,92893.0,Diesel,1.3,212.0,CVT,Dianteira,Regular,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Não,Tecido,Básico,Não,Não,34.0,Não,Azul,49848
CAR01707,Ford,2013,155528.0,Diesel,2.0,202.0,CVT,Dianteira,Excelente,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,8.0,Sim,Tecido,Premium,Não,Sim,36.0,Não,Cinza,28402
CAR01524,Toyota,2017,242068.0,Flex,1.4,116.0,CVT,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Não,Não,1.0,Sim,Tecido,Básico,Não,Sim,9.0,Não,Cinza,8000
CAR01272,Volkswagen,2015,172361.0,Diesel,1.3,141.0,CVT,4x4,Regular,4.0,1 acidente leve,Parcial,Sim,Sim,Não,3.0,Sim,Tecido,Premium,Não,Não,7.0,Não,Preto,12187
CAR02203,Fiat,2022,214988.0,Flex,1.0,229.0,CVT,Dianteira,Regular,1.0,2+ acidentes,Completo,Sim,Sim,Não,1.0,Não,Couro Sintético,Premium,Sim,Sim,5.0,Não,Vermelho,16669
CAR02246,Chevrolet,2020,10695.0,Flex,1.4,137.0,Automática,4x4,Regular,3.0,1 acidente leve,Parcial,Não,Sim,Sim,4.0,Não,Tecido,Multimídia,Não,Não,1.0,Não,Branco,45934
CAR01511,Volkswagen,2023,135956.0,Flex,1.3,148.0,Manual,Dianteira,Bom,4.0,Sem acidentes,Parcial,Sim,Sim,Não,2.0,Sim,Tecido,Básico,Sim,Não,11.0,Não,Branco,31025
CAR01585,Honda,2021,59722.0,Flex,1.0,216.0,Manual,Dianteira,Bom,5.0,Sem acidentes,Completo,Sim,Sim,Não,2.0,Sim,Tecido,Premium,Não,Sim,5.0,Não,Azul,43389
CAR00913,Toyota,2022,13640.0,Etanol,1.8,188.0,Manual,Dianteira,Regular,5.0,1 acidente leve,Completo,Sim,Sim,Não,5.0,Sim,Couro Sintético,Multimídia,Sim,Sim,14.0,Não,Cinza,53836
CAR01117,Chevrolet,2024,212581.0,Etanol,1.0,266.0,Automatizada,Dianteira,Regular,2.0,Sem acidentes,Parcial,Sim,Sim,Não,8.0,Sim,Couro Sintético,Multimídia,Não,Não,7.0,Não,Vermelho,34249
CAR00355,Fiat,2019,223671.0,Flex,1.3,176.0,Automática,Dianteira,Regular,2.0,Sem acidentes,Completo,Sim,Não,Não,4.0,Sim,Couro Sintético,Premium,Não,Sim,5.0,Não,Prata,25498
CAR00368,Chevrolet,2023,15728.0,Flex,1.8,253.0,Manual,Dianteira,Bom,4.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,6.0,Sim,Couro Sintético,Básico,Não,Não,16.0,Não,Azul,56506
CAR01843,Honda,2020,74783.0,FLEX,1.3,82.0,CVT,Traseira,Bom,4.0,2+ acidentes,Parcial,Sim,Sim,Sim,5.0,Não,Tecido,Básico,Não,Sim,16.0,Não,Cinza,38738
CAR01466,Chevrolet,2015,16349.0,Flex,1.6,274.0,CVT,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Sim,4.0,Não,Couro Sintético,Básico,Não,Não,17.0,Não,Prata,44961
CAR01124,Honda,2023,32216.0,Etanol,1.8,129.0,CVT,Dianteira,Bom,2.0,Sem acidentes,Sem histórico,Sim,Sim,Não,5.0,Sim,Couro Sintético,Básico,Não,Não,27.0,Não,Vermelho,69385
CAR02309,Hyundai,2011,228068.0,Flex,1.8,90.0,Manual,Dianteira,Ruim,2.0,Sem acidentes,Parcial,Sim,Sim,Não,7.0,Sim,Tecido,Premium,Não,Não,12.0,Sim,Cinza,8000
CAR02413,Ford,2019,156738.0,Flex,1.3,167.0,Manual,Dianteira,Bom,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,5.0,Não,Tecido,Premium,Não,Não,3.0,Não,Azul,11517
CAR00742,Chevrolet,2010,75843.0,Gasolina,1.6,82.0,Automática,Dianteira,Bom,4.0,Sem acidentes,Completo,Sim,Sim,Sim,8.0,Não,Couro Sintético,Básico,Não,Sim,26.0,Não,Vermelho,11359
CAR00846,Toyota,2017,21322.0,Diesel,1.4,244.0,Automática,Dianteira,Regular,4.0,Sem acidentes,Completo,Sim,Sim,Sim,8.0,Sim,Tecido,Básico,Não,Não,36.0,Não,Prata,69761
CAR00606,Ford,2024,67260.0,Flex,2.0,92.0,Manual,Dianteira,Regular,5.0,1 acidente leve,Sem histórico,Sim,Sim,Não,4.0,Sim,Tecido,Multimídia,Não,Não,27.0,Não,Vermelho,23757
CAR01214,Toyota,2015,232354.0,Diesel,1.6,169.0,Automática,4x4,Bom,5.0,Sem acidentes,Completo,Sim,Sim,Sim,7.0,Não,Tecido,Multimídia,Não,Sim,8.0,Não,Prata,35890
CAR01628,Hyundai,2013,20916.0,Flex,1.0,,Automática,Traseira,Bom,5.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,8.0,Não,Tecido,Básico,Sim,Sim,,Não,Branco,38217
CAR00791,Ford,2023,167246.0,Gasolina,1.0,287.0,Manual,Dianteira,Regular,3.0,1 acidente leve,Completo,Sim,Sim,Sim,0.0,Sim,Tecido,Multimídia,Não,Não,3.0,Não,Branco,21919
CAR01858,Toyota,2022,11305.0,Gasolina,1.6,169.0,Automática,Traseira,Excelente,3.0,Sem acidentes,Sem histórico,Sim,Sim,Não,8.0,Sim,Tecido,Básico,Não,Não,33.0,Não,Azul,102198
CAR02232,Chevrolet,2016,242281.0,Flex,1.8,163.0,Manual,Dianteira,Ruim,3.0,Sem acidentes,Parcial,Sim,Sim,Não,7.0,Sim,Tecido,Básico,Não,Não,3.0,Não,Prata,8000
CAR01337,Hyundai,2018,222741.0,Gasolina,1.3,289.0,CVT,Dianteira,Regular,3.0,Sem acidentes,Completo,Sim,Não,Sim,7.0,Não,Tecido,Premium,Não,Não,26.0,Não,Cinza,34578
CAR00810,Toyota,2017,162561.0,Flex,2.0,163.0,Automática,4x4,Regular,2.0,Sem acidentes,Sem histórico,Não,Não,Sim,4.0,Não,Couro Legítimo,Multimídia,Não,Não,32.0,Sim,Azul,65044
CAR00479,Hyundai,2011,,Flex,1.0,77.0,Manual,Dianteira,Regular,,2+ acidentes,Completo,Sim,Sim,Sim,,Sim,Couro Sintético,Premium,Não,Não,31.0,Não,Cinza,8000
CAR00255,Ford,2019,150342.0,Flex,1.3,244.0,Manual,Dianteira,Regular,1.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,0.0,Sim,Tecido,Premium,Não,Sim,26.0,Não,Preto,14057
CAR02218,Ford,2018,71253.0,Flex,1.6,180.0,Manual,4x4,Regular,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,6.0,Não,Tecido,Básico,Não,Não,9.0,Não,Prata,34692
CAR01042,Volkswagen,2014,125927.0,Gasolina,1.4,211.0,Automática,Dianteira,Regular,2.0,1 acidente leve,Parcial,Não,Sim,Não,1.0,Sim,Tecido,Premium,Não,Não,24.0,Não,Azul,8000
CAR01187,Volkswagen,2015,172031.0,Gasolina,1.6,135.0,Manual,Dianteira,Regular,1.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,3.0,Sim,Tecido,Básico,Não,Sim,22.0,Não,Cinza,8000
CAR00247,Honda,2017,181098.0,Flex,1.6,160.0,Manual,Traseira,Bom,2.0,1 acidente leve,Parcial,Sim,Sim,Sim,5.0,Sim,Tecido,Básico,Não,Sim,20.0,Não,Cinza,8825
CAR01733,Volkswagen,2022,164882.0,Flex,1.6,283.0,Manual,Dianteira,Excelente,5.0,1 acidente leve,Parcial,Sim,Sim,Sim,8.0,Sim,Tecido,Básico,Não,Não,16.0,Não,Vermelho,37042
CAR02041,Volkswagen,2010,80139.0,Flex,2.0,374.0,CVT,Dianteira,Bom,5.0,1 acidente leve,Parcial,Sim,Sim,Não,8.0,Não,Tecido,Premium,Não,Não,32.0,Não,Cinza,17988
CAR00444,Hyundai,2016,136461.0,Flex,1.4,142.0,Automatizada,Dianteira,Bom,1.0,Sem acidentes,Completo,Sim,Não,Sim,0.0,Sim,Couro Sintético,Multimídia,Não,Sim,24.0,Não,Branco,32853
CAR02006,Volkswagen,2016,222516.0,Flex,1.4,131.0,Automatizada,Dianteira,Regular,4.0,Sem acidentes,Completo,Sim,Sim,Sim,6.0,Sim,Couro Sintético,Básico,Não,Sim,20.0,Não,Vermelho,8000
CAR02314,Volkswagen,2021,98846.0,Flex,1.0,154.0,Manual,Dianteira,Excelente,5.0,2+ acidentes,Parcial,Sim,Não,Não,0.0,Não,Tecido,Premium,Não,Não,19.0,Não,Branco,8792
CAR00773,Chevrolet,2011,143368.0,Flex,1.6,300.0,CVT,Dianteira,Regular,2.0,Sem acidentes,Completo,Não,Sim,Não,4.0,Sim,Tecido,Básico,Não,Sim,0.0,Não,Azul,10941
CAR01976,Chevrolet,2011,120584.0,Diesel,1.3,88.0,Automática,Traseira,Bom,,Sem acidentes,Parcial,Sim,Sim,Sim,0.0,Sim,Tecido,Básico,Não,Sim,,Não,Prata,8000
CAR02000,Honda,2019,239000.0,Flex,1.6,116.0,Automática,4x4,Excelente,4.0,Sem acidentes,Completo,Sim,Sim,Sim,5.0,Sim,Couro Sintético,Premium,Sim,Sim,34.0,Não,Prata,66797
CAR01874,Toyota,2020,156426.0,Diesel,1.4,205.0,Automática,Dianteira,Bom,5.0,Sem acidentes,Parcial,Sim,Sim,Não,4.0,Sim,Couro Sintético,Básico,Não,Não,32.0,Não,Vermelho,46071
CAR01430,Hyundai,2021,228507.0,Diesel,1.8,233.0,Automática,Dianteira,Ruim,3.0,Sem acidentes,Parcial,Sim,Não,Sim,7.0,Não,Couro Sintético,Multimídia,Não,Não,19.0,Não,Branco,40315
CAR00411,Fiat,2015,55719.0,Gasolina,2.0,199.0,Manual,Dianteira,Excelente,3.0,1 acidente leve,Completo,Sim,Sim,Sim,8.0,Não,Tecido,Básico,Não,Não,5.0,Sim,Prata,39913
CAR01392,Toyota,2011,93151.0,Flex,1.3,173.0,Manual,Dianteira,Excelente,5.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Sim,34.0,Não,Prata,8000
CAR01035,Volkswagen,2019,27010.0,Gasolina,2.4,217.0,Manual,Traseira,Regular,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,8.0,Sim,Tecido,Multimídia,Não,Sim,15.0,Não,Cinza,59921
CAR00880,Ford,2020,94037.0,Flex,2.0,179.0,CVT,Dianteira,Bom,2.0,Sem acidentes,Completo,Sim,Sim,Não,0.0,Sim,Tecido,Básico,Não,Não,28.0,Não,Vermelho,50933
CAR01770,Fiat,2024,15234.0,Diesel,1.3,275.0,Automática,4x4,Ruim,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Couro Sintético,Básico,Não,Não,23.0,Não,Cinza,81917
CAR02497,Ford,2017,64754.0,Flex,1.0,111.0,Manual,Dianteira,Bom,2.0,Sem acidentes,Completo,Sim,Sim,Sim,6.0,Sim,Couro Sintético,Multimídia,Não,Não,3.0,Não,Vermelho,36491
CAR00097,Chevrolet,2018,154865.0,Elétrico,1.3,134.0,Manual,Traseira,Bom,4.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,1.0,Sim,Tecido,Multimídia,Sim,Sim,28.0,Não,Preto,41192
CAR02027,Volkswagen,2021,127672.0,Flex,1.4,71.0,CVT,Dianteira,Bom,5.0,1 acidente leve,Completo,Sim,Sim,Sim,5.0,Sim,Tecido,Básico,Não,Sim,17.0,Não,Vermelho,23783
CAR01979,Hyundai,2022,227820.0,Etanol,1.8,119.0,Manual,Traseira,Bom,5.0,2+ acidentes,Completo,Sim,Sim,Não,5.0,Sim,Tecido,Premium,Não,Sim,34.0,Não,Vermelho,8000
CAR02504,Chevrolet,2010,115168.0,Flex,1.3,288.0,CVT,Dianteira,Bom,1.0,1 acidente leve,Completo,Sim,Sim,Não,7.0,Não,Couro Sintético,Básico,Não,Sim,34.0,Não,Azul,30509
CAR00322,Honda,2022,106754.0,Flex,1.3,210.0,Manual,Dianteira,Bom,2.0,Sem acidentes,Parcial,Não,Sim,Sim,4.0,Não,Couro Sintético,Básico,Não,Não,9.0,Não,Vermelho,42773
CAR02115,Hyundai,2013,172415.0,Diesel,1.6,288.0,Automática,Dianteira,Bom,,2+ acidentes,Parcial,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Não,5.0,Não,Prata,8000
CAR02038,Hyundai,2017,166215.0,Flex,1.6,244.0,Automática,Dianteira,Excelente,3.0,Sem acidentes,Completo,Sim,Sim,Sim,3.0,Sim,Tecido,Multimídia,Não,Sim,4.0,Sim,Prata,55734
CAR00966,Fiat,2022,56831.0,Flex,1.6,232.0,Automatizada,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Não,2.0,Sim,Tecido,Premium,Sim,Sim,31.0,Não,Cinza,88554
CAR02291,Honda,2018,154515.0,Elétrico,1.0,200.0,Automática,Traseira,Regular,5.0,1 acidente leve,Completo,Sim,Sim,Sim,3.0,Não,Couro Legítimo,Básico,Não,Não,4.0,Sim,Preto,73284
CAR02343,Volkswagen,2011,206541.0,Diesel,1.6,92.0,CVT,Dianteira,Regular,1.0,Sem acidentes,Completo,Sim,Sim,Sim,4.0,Não,Tecido,Premium,Não,Não,29.0,Sim,Azul,11744
CAR01160,Toyota,2011,235606.0,Flex,1.4,145.0,CVT,Dianteira,Bom,3.0,Sem acidentes,Completo,Sim,Sim,Sim,3.0,Sim,Couro Sintético,Multimídia,Não,Sim,32.0,Não,Cinza,8000
CAR01862,Chevrolet,2017,241371.0,Flex,1.6,254.0,Automática,Dianteira,Bom,2.0,Sem acidentes,Completo,Sim,Não,Não,4.0,Não,Tecido,Premium,Não,Não,26.0,Não,Branco,19971
CAR00483,Honda,2013,111464.0,Diesel,1.0,112.0,Automática,Dianteira,Bom,4.0,Sem acidentes,Completo,Sim,Sim,Sim,3.0,Sim,Tecido,Básico,Não,Sim,32.0,Não,Preto,21882
CAR01205,Ford,2013,102537.0,Flex,1.4,216.0,Automática,Traseira,Regular,1.0,Sem acidentes,Completo,Sim,Sim,Sim,2.0,Não,Tecido,Multimídia,Não,Sim,16.0,Não,Prata,33312
CAR01265,  Chevrolet,2024,81312.0,Gasolina,1.8,210.0,Automática,Dianteira,Bom,4.0,Sem acidentes,Completo,Não,Sim,Sim,2.0,Sim,Couro Sintético,Básico,Não,Sim,19.0,Não,Vermelho,64441
CAR01713,Volkswagen,2010,227472.0,Flex,1.0,103.0,Automática,Dianteira,Regular,4.0,1 acidente leve,Parcial,Não,Sim,Sim,1.0,Sim,Couro Sintético,Básico,Não,Sim,22.0,Não,Branco,8000
CAR00933,Honda,2018,89607.0,Gasolina,1.8,190.0,CVT,4x4,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Tecido,Multimídia,Não,Não,24.0,Não,Preto,75009
CAR00603,Honda,2014,47137.0,Gasolina,1.4,260.0,Manual,Traseira,Excelente,5.0,Sem acidentes,Parcial,Sim,Não,Não,5.0,Sim,Tecido,Multimídia,Sim,Não,8.0,Não,Prata,41734
CAR00408,Toyota,2014,80225.0,Flex,1.6,257.0,Automática,Dianteira,Ruim,4.0,Sem acidentes,Completo,Sim,Sim,Sim,7.0,Sim,Couro Sintético,Premium,Não,Sim,13.0,Não,Cinza,43536
CAR00612,Volkswagen,2016,249602.0,Diesel,1.0,174.0,Automática,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Sim,6.0,Sim,Couro Sintético,Básico,Não,Não,8.0,Não,Cinza,10110
CAR00421,Toyota,2022,23919.0,Etanol,1.6,200.0,Automática,Dianteira,Regular,5.0,Sem acidentes,Parcial,Sim,Sim,Não,7.0,Sim,Tecido,Multimídia,Não,Não,29.0,Não,Prata,58471
CAR00566,Volkswagen,2013,102718.0,Flex,1.3,196.0,Automática,Dianteira,Bom,1.0,1 acidente leve,Completo,Sim,Sim,Sim,0.0,Não,Tecido,Básico,Não,Não,22.0,Não,Preto,19634
CAR00472,Ford,2023,132426.0,Híbrido,2.0,108.0,Manual,Dianteira,Excelente,1.0,1 acidente leve,Completo,Sim,Sim,Não,1.0,Não,Tecido,Básico,Não,Sim,23.0,Não,Vermelho,58056
CAR01311,Volkswagen,2022,183646.0,Flex,1.4,91.0,Automatizada,Dianteira,Regular,3.0,Sem acidentes,Completo,Sim,Sim,Sim,0.0,Não,Couro Sintético,Premium,Sim,Sim,11.0,Não,Branco,35275
CAR00655,Ford,2018,95009.0,Flex,1.3,141.0,Manual,Dianteira,Regular,3.0,1 acidente leve,Parcial,Sim,Sim,Não,,Sim,Tecido,Multimídia,Não,Não,,Não,Prata,8000
CAR00319,Hyundai,2015,225344.0,Diesel,1.4,111.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,5.0,Sim,Tecido,Multimídia,Não,Não,29.0,Não,Preto,10448
CAR01588,Hyundai,2015,166004.0,Gasolina,1.3,232.0,Manual,Dianteira,Excelente,3.0,1 acidente leve,Parcial,Sim,Não,Não,6.0,Sim,Couro Sintético,Multimídia,Não,Não,16.0,Não,Prata,8000
CAR00211,Fiat,2016,196051.0,Diesel,1.4,175.0,Automática,Dianteira,Bom,5.0,1 acidente leve,Parcial,Sim,Sim,Sim,6.0,Sim,Tecido,Premium,Não,Não,24.0,Sim,Branco,10269
CAR00545,Honda,2020,115041.0,Etanol,1.6,254.0,Automatizada,Traseira,Bom,5.0,Sem acidentes,Completo,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Não,18.0,Não,Cinza,43373
CAR01583,Ford,2016,86972.0,Diesel,1.3,236.0,Automática,4x4,Excelente,4.0,1 acidente leve,Completo,Não,Sim,Sim,8.0,Não,Tecido,Básico,Não,Não,19.0,Sim,Vermelho,87693
CAR01308,Honda,2014,241213.0,Flex,1.6,262.0,Manual,4x4,Excelente,2.0,2+ acidentes,Sem histórico,Sim,Sim,Sim,0.0,Não,Tecido,Multimídia,Não,Não,10.0,Não,Cinza,8000
