employee_id,age,education_level,years_at_company,previous_experience_years,department,position_level,team_size,direct_reports,commute_time_min,work_mode,workspace_quality,noise_level,has_modern_equipment,software_training_hours,tools_satisfaction,sleep_hours_avg,exercise_days_week,stress_level,sick_days_last_year,salary_satisfaction,manager_quality,career_growth_score,work_life_balance,has_flexible_hours,has_health_insurance,has_meal_voucher,professional_development_budget,productive_hours_week
EMP01884,31,Superior Incompleto,13,17,Marketing,Júnior,5,5,119.0,Presencial,Bom,Moderado,Sim,7.0,8,10.0,3.0,Moderado,19,9,4,7,9,Não,Sim,Sim,8335,33.5
EMP00813,64,Superior Incompleto,1,12,Operações,Pleno,20,8,70.0,Remoto,Adequado,Moderado,Sim,26.0,5,8.3,7.0,Alto,20,10,6,8,1,Não,Não,Não,3783,28.5
EMP01695,41,Superior,18,25,TI,Júnior,25,10,92.0,Híbrido,Bom,Alto,Não,84.0,8,6.0,0.0,Moderado,9,7,5,6,9,Sim,Sim,Sim,5694,25.9
EMP02030,24,Superior Incompleto,8,19,RH  ,Júnior,8,1,115.0,Remoto,Bom,Moderado,Não,39.0,1,6.3,0.0,Baixo,6,2,10,7,7,Sim,Sim,Não,4424,38.7
EMP01656,41,Ensino Médio,5,2,Financeiro,Júnior,30,5,83.0,Remoto,Adequado,Moderado,Sim,17.0,3,5.2,1.0,Moderado,6,9,5,5,5,Não,Sim,Sim,8687,33.0
EMP01767,33,Superior,6,10,Marketing,Coordenador,24,3,27.0,Remoto,Ruim,Moderado,Sim,25.0,2,9.2,2.0,Moderado,12,8,3,10,1,Não,Sim,Não,1938,30.0
EMP01945,29,Superior,2,10,Vendas,Gerente,3,15,26.0,Presencial,Bom,Baixo,Sim,29.0,4,5.9,2.0,Baixo,3,1,7,7,5,Não,Sim,Sim,931,34.8
EMP01488,34,Superior,6,12,RH,Júnior,13,12,38.0,Híbrido,Adequado,Baixo,Sim,74.0,9,4.2,5.0,Alto,3,4,10,6,10,Sim,Sim,Sim,5202,36.1
EMP00299,54,Ensino Médio,11,16,Financeiro,Pleno,23,2,40.0,Híbrido,Ruim,Moderado,Sim,72.0,10,5.5,5.0,Moderado,9,10,6,2,1,Sim,Sim,Não,635,40.0
EMP00234,41,Superior Incompleto,15,21,Operações,Coordenador,25,4,109.0,Presencial,Adequado,Baixo,Sim,73.0,1,5.6,4.0,Alto,3,10,1,9,10,Não,Não,Sim,9637,32.1
EMP00212,32,Pós-graduação,28,14,Vendas,Júnior,14,5,69.0,Remoto,Ruim,Moderado,Sim,91.0,8,4.6,0.0,Alto,13,6,6,10,7,Sim,Sim,Sim,4561,37.4
EMP01284,49,Superior,11,14,Marketing,Pleno,4,15,28.0,Remoto,Adequado,Alto,Não,49.0,6,8.3,3.0,Alto,11,7,7,3,2,Sim,Sim,Sim,7923,33.4
EMP01726,53,Ensino Médio,0,20,Vendas,Júnior,6,7,18.0,Presencial,Excelente,Moderado,Sim,53.0,7,5.5,1.0,Muito Alto,15,4,7,7,8,Sim,Sim,Sim,6977,35.4
EMP02456,29,Superior Incompleto,6,17,Financeiro  ,Pleno,28,9,72.0,Híbrido,Ruim,Moderado,Sim,10.0,8,8.4,5.0,Alto,13,5,5,9,7,Sim,Sim,Sim,4129,28.6
EMP01953,47,Ensino Médio,11,23,Marketing,Pleno,22,6,69.0,Presencial,Ruim,Baixo,Sim,13.0,2,5.5,7.0,Alto,9,5,7,9,6,Sim,Sim,Sim,1465,29.4
EMP02299,48,Superior Incompleto,6,0,RH,Sênior,28,7,119.0,Presencial,Bom,Baixo,Sim,5.0,10,8.3,1.0,Alto,13,6,3,2,9,Não,Sim,Sim,5100,24.7
EMP01949,26,Superior Incompleto,5,21,Financeiro,Pleno,14,6,16.0,  Remoto,Adequado,Alto,Não,72.0,6,8.9,5.0,Baixo,20,7,8,9,3,Não,Sim,Sim,5035,32.8
EMP00179,30,Ensino Médio,14,11,Vendas,Pleno,22,13,18.0,Híbrido,Adequado,Baixo,Sim,75.0,8,9.0,,Moderado,16,1,7,8,7,Sim,Sim,Não,5221,35.2
EMP01495,32,Superior,12,13,Operações,Júnior,12,12,109.0,Presencial,Ruim,Baixo,Sim,55.0,8,9.1,4.0,Moderado,4,10,7,4,8,Sim,Sim,Sim,8876,36.6
EMP01880,31,Superior,11,3,Operações,Sênior,14,5,81.0,Presencial,Ruim,Alto,Sim,49.0,10,9.0,2.0,Muito Alto,15,1,9,6,3,Não,Sim,Não,7375,20.0
EMP02346,40,Superior Incompleto,1,22,Marketing,Pleno,6,4,59.0,Presencial,Excelente,Moderado,Não,24.0,10,6.9,1.0,Alto,20,1,6,7,9,Sim,Sim,Sim,488,29.2
EMP00835,39,Superior,5,28,Financeiro,Júnior,11,4,38.0,Remoto,Adequado,Baixo,Sim,17.0,9,5.3,5.0,Alto,6,9,4,9,10,Não,Sim,Não,2377,36.1
EMP00486,34,Superior Incompleto,4,15,Marketing,Sênior,17,13,76.0,Presencial,Ruim,Baixo,Não,9.0,10,6.6,1.0,Baixo,17,6,10,6,6,Sim,Sim,Não,3128,31.6
EMP00522,58,Superior,9,4,RH,Gerente,16,10,18.0,Remoto,Excelente,Baixo,Sim,53.0,3,5.0,0.0,Alto,11,9,3,3,10,Não,Não,Não,8333,33.3
EMP01406,34,Superior,11,7,Financeiro,Coordenador,3,1,107.0,Presencial,Adequado,Baixo,Sim,73.0,10,6.3,6.0,Moderado,6,2,6,6,2,Sim,Não,Não,1763,25.5
EMP01865,27,Superior,0,14,Financeiro,Júnior,14,4,18.0,Presencial,Adequado,Moderado,Sim,91.0,3,9.7,2.0,Moderado,5,3,8,4,6,Sim,Sim,Sim,5101,30.6
EMP00174,24,Superior Incompleto,6,0,Financeiro,Pleno,10,3,13.0,Remoto,Bom,Moderado,Sim,52.0,3,9.4,7.0,Moderado,4,6,6,4,5,Sim,Sim,Não,6728,38.5
EMP00112,54,Superior,14,20,Operações,Coordenador,10,6,111.0,Híbrido,Excelente,Alto,Sim,54.0,9,5.7,0.0,Moderado,2,5,10,7,9,Sim,Sim,Sim,3655,37.9
EMP01707,42,Ensino Médio,8,30,Operações,Coordenador,5,13,39.0,  Presencial,Bom,Alto,Sim,82.0,10,7.6,6.0,Moderado,20,1,3,7,2,Não,Sim,Sim,2207,30.7
EMP01524,26,Superior,11,8,Vendas,Sênior,21,8,42.0,Presencial,Excelente,Moderado,Sim,22.0,5,7.2,3.0,Muito Alto,7,3,3,10,6,Sim,Não,Sim,8172,33.9
EMP01272,48,Superior Incompleto,2,2,Financeiro,Pleno,4,6,89.0,Híbrido,Bom,Baixo,Sim,83.0,10,5.0,3.0,Alto,17,8,10,2,6,Sim,Sim,Não,8954,37.9
EMP02203,65,Pós-graduação,11,27,Vendas,Pleno,27,4,43.0,Presencial,Adequado,Moderado,Sim,79.0,1,5.0,3.0,Baixo,11,3,10,7,3,Sim,Sim,Sim,2557,33.5
EMP02246,29,Superior,17,10,RH,Pleno,22,9,93.0,Híbrido,Excelente,Baixo,Sim,12.0,1,8.7,5.0,Moderado,6,1,8,3,5,Sim,Sim,Sim,498,39.2
EMP01511,32,Ensino Médio,2,29,Financeiro,Pleno,26,2,38.0,Híbrido,Bom,Baixo,Sim,13.0,4,6.6,0.0,Moderado,12,4,5,9,1,Não,Sim,Não,1553,33.1
EMP01585,51,Superior,18,20,Operações,Pleno,26,13,22.0,Presencial,Bom,Baixo,Não,58.0,9,9.0,3.0,Alto,16,10,9,4,2,Sim,Não,Sim,9128,33.4
EMP00913,40,Superior,7,29,TI,Júnior,26,9,107.0,Remoto,Bom,Moderado,Sim,21.0,1,8.7,3.0,Alto,16,10,6,8,5,Sim,Sim,Sim,3966,39.0
EMP01117,28,Pós-graduação,7,7,Financeiro,Pleno,12,1,57.0,Remoto,Bom,Moderado,Sim,58.0,4,4.1,6.0,Moderado,7,6,7,10,8,Não,Sim,Sim,2195,37.3
EMP00355,54,Superior,9,18,Vendas,Pleno,6,1,,Híbrido,Adequado,Baixo,Sim,,9,4.1,0.0,Alto,7,4,5,5,9,Não,Sim,Sim,2989,25.9
EMP00368,41,Pós-graduação,10,11,RH,Júnior,6,0,108.0,Presencial,Adequado,Alto,Sim,80.0,10,6.8,3.0,Alto,7,7,9,4,3,Sim,Sim,Não,4487,24.1
EMP01843,54,Superior Incompleto,8,19,RH,Pleno,19,12,66.0,Presencial,Ruim,Baixo,Sim,20.0,6,8.0,7.0,Alto,9,3,9,3,4,Sim,Sim,Sim,1462,33.2
EMP01466,31,Superior Incompleto,12,6,Financeiro,Pleno,26,14,10.0,Híbrido,Adequado,Moderado,Não,72.0,4,5.2,6.0,Alto,8,1,6,7,7,Não,Sim,Sim,4994,31.8
EMP01124,47,Superior,8,5,Financeiro,Júnior,19,2,27.0,Híbrido,Excelente,Alto,Sim,88.0,5,4.6,4.0,Alto,15,8,2,6,8,Sim,Não,Sim,8159,34.7
EMP02309,46,Ensino Médio,17,4,Marketing,Gerente,22,14,64.0,Presencial,Excelente,Baixo,Sim,62.0,5,7.9,3.0,Moderado,14,4,3,1,2,Sim,Sim,Sim,7618,38.0
EMP02413,42,Pós-graduação,17,4,RH,Júnior,15,0,36.0,Híbrido,Adequado,Baixo,Sim,84.0,7,9.2,4.0,Moderado,18,4,6,5,7,Sim,Sim,Sim,9277,40.0
EMP00742,59,Superior Incompleto,14,2,Marketing,Pleno,11,6,,Presencial,Excelente,Baixo,Não,15.0,3,,2.0,Moderado,4,3,8,4,6,Não,Sim,Sim,4713,29.2
EMP00846,43,Ensino Médio,18,29,RH,Sênior,16,3,63.0,Presencial,Adequado,Baixo,Sim,61.0,10,9.0,6.0,Moderado,7,7,3,8,7,Sim,Sim,Não,2152,37.4
EMP00606,49,Superior,14,0,Marketing,Sênior,28,14,25.0,Presencial,Adequado,Moderado,Sim,36.0,8,4.7,6.0,Moderado,4,6,9,9,4,Sim,Não,Não,9954,40.0
EMP01214,32,Superior Incompleto,1,2,Operações,Sênior,25,14,120.0,Remoto,Bom,Moderado,Sim,64.0,3,5.6,2.0,Alto,14,2,6,10,2,Não,Não,Sim,9317,27.6
EMP01628,55,Superior Incompleto,16,14,Vendas,Pleno,27,1,28.0,Híbrido,Adequado,Baixo,Sim,15.0,7,6.9,3.0,Alto,6,3,8,1,3,Não,Não,Sim,6391,33.7
EMP00791,40,Pós-graduação,0,3,Operações,Gerente,7,13,43.0,Presencial,Adequado,Moderado,Sim,5.0,4,7.2,7.0,Muito Alto,20,3,6,3,2,Sim,Sim,Não,4530,28.2
EMP01858,62,Superior,10,10,RH,Sênior,18,3,82.0,Presencial,Excelente,Alto,Sim,70.0,3,8.7,3.0,Alto,16,10,4,9,8,Sim,Sim,Não,4152,30.0
EMP02232,44,Pós-graduação,16,24,Financeiro,Gerente,9,8,83.0,Presencial,Adequado,Baixo,Não,84.0,5,8.2,0.0,Muito Alto,19,5,2,9,9,Não,Não,Sim,5164,39.5
EMP01337,65,Superior Incompleto,2,29,RH,Coordenador,24,6,89.0,Presencial,Adequado,Moderado,Sim,6.0,2,5.4,2.0,Moderado,19,3,1,5,8,Sim,Não,Sim,6622,29.0
EMP00810,47,Superior,15,12,Marketing,Sênior,11,0,26.0,Presencial,Bom,Moderado,Não,31.0,5,7.9,1.0,Moderado,14,4,4,10,6,Sim,Não,Não,9614,34.6
EMP00479,22,Pós-graduação,19,12,Financeiro,Sênior,24,0,38.0,Híbrido,Adequado,Baixo,Não,62.0,7,5.3,0.0,Alto,19,7,3,3,10,Não,Não,Não,9113,35.3
EMP00255,23,Superior,9,7,Marketing,Pleno,5,12,68.0,Remoto,Excelente,Baixo,Sim,67.0,6,5.3,0.0,Moderado,20,2,1,2,6,Sim,Não,Não,7952,33.4
EMP02218,52,Pós-graduação,16,11,Operações,Coordenador,13,12,61.0,Presencial,Excelente,Alto,Sim,83.0,1,6.9,4.0,Baixo,13,8,9,6,8,Sim,Sim,Não,3148,38.1
EMP01042,52,Superior,13,15,Operações,Coordenador,13,10,12.0,Remoto,Ruim,Moderado,Sim,65.0,8,9.8,3.0,Baixo,0,9,9,3,4,Não,Não,Sim,2994,37.9
EMP01187,53,Superior,20,8,Financeiro,Sênior,27,10,44.0,Remoto,Excelente,Moderado,Sim,20.0,10,,4.0,Alto,10,1,1,6,7,Não,Não,Sim,2618,36.1
EMP00247,44,Superior,12,29,Vendas,Júnior,5,15,113.0,Remoto,Adequado,Baixo,Sim,86.0,9,4.4,7.0,Baixo,7,1,6,6,5,Sim,Sim,Sim,1442,34.1
EMP01733,31,Superior,8,20,Vendas,Sênior,5,12,37.0,Remoto,Bom,Moderado,Não,47.0,7,5.0,2.0,Baixo,13,10,6,7,6,Sim,Sim,Sim,2691,40.0
EMP02041,26,Superior,18,9,Operações,Júnior,14,13,68.0,Presencial,Bom,Alto,Sim,72.0,8,4.9,1.0,Baixo,1,9,4,7,10,Não,Sim,Sim,4614,39.1
EMP00444,42,Superior,1,11,Vendas,Pleno,4,4,78.0,Presencial,Excelente,Baixo,Não,42.0,2,4.6,7.0,Alto,5,2,3,5,1,Sim,Sim,Não,2532,31.0
EMP02006,46,Pós-graduação,12,0,Marketing,Pleno,9,12,26.0,Presencial,Adequado,Baixo,Sim,97.0,4,6.1,5.0,Moderado,16,4,3,9,4,Sim,Sim,Não,4931,36.4
EMP02314,22,Ensino Médio,2,8,Marketing,Pleno,28,15,33.0,Presencial,Excelente,Moderado,Sim,23.0,9,8.4,3.0,Muito Alto,3,2,9,3,4,Sim,Sim,Não,3103,30.3
EMP00773,64,Superior,15,6,Vendas,Pleno,28,1,75.0,Presencial,Adequado,Moderado,Não,55.0,10,8.9,5.0,Alto,14,1,9,8,2,Não,Não,Não,907,19.3
EMP01976,49,Ensino Médio,7,27,TI,Pleno,19,9,12.0,Híbrido,Excelente,Moderado,Sim,53.0,1,5.3,3.0,Baixo,13,6,7,9,7,Sim,Sim,Sim,1902,40.0
EMP02000,44,Superior,9,0,Financeiro,Júnior,16,11,45.0,Híbrido,Bom,Moderado,Não,12.0,1,7.9,6.0,Alto,15,10,1,2,3,Não,Sim,Não,5252,28.5
EMP01874,61,Superior,9,21,Marketing,Pleno,25,0,45.0,Presencial,Bom,Moderado,Sim,81.0,5,5.0,7.0,Moderado,5,4,5,8,5,Sim,Sim,Sim,9484,35.6
EMP01430,51,Superior Incompleto,18,13,Operações,Coordenador,29,10,52.0,Híbrido,Bom,Moderado,Não,36.0,7,6.9,6.0,Moderado,0,9,7,9,6,Sim,Não,Sim,2621,40.0
EMP00411,58,Pós-graduação,4,5,TI,Júnior,30,14,31.0,Remoto,Bom,Moderado,Não,80.0,8,6.4,4.0,Alto,19,6,2,1,8,Não,Não,Não,1633,23.9
EMP01392,55,Ensino Médio,6,10,Marketing,Júnior,17,13,116.0,Presencial,Adequado,Alto,Não,38.0,6,8.2,3.0,Baixo,15,8,5,10,2,Não,Sim,Sim,1727,23.2
EMP01035,29,Superior,4,9,RH,Pleno,30,12,11.0,Presencial,Bom,Baixo,Sim,33.0,5,6.5,0.0,Moderado,1,8,10,5,7,Não,Sim,Sim,6675,40.0
EMP00880,51,Superior Incompleto,13,21,Vendas,Júnior,16,12,62.0,Remoto,Excelente,Baixo,Sim,0.0,4,9.1,1.0,Moderado,7,4,4,4,2,Sim,Sim,Sim,9791,35.1
EMP01770,49,Ensino Médio,17,18,Operações,Pleno,13,0,98.0,Híbrido,Adequado,Alto,Sim,28.0,6,4.0,2.0,Alto,12,10,8,2,6,Não,Sim,Não,7423,29.2
EMP02497,25,Superior,18,27,Marketing,Pleno,8,12,48.0,Híbrido,Bom,Baixo,Sim,75.0,4,5.8,4.0,Alto,1,1,6,7,1,Não,Sim,Não,117,35.3
EMP00097,38,Ensino Médio,3,30,Operações,Gerente,8,7,104.0,Presencial,Excelente,Baixo,Não,12.0,8,9.0,6.0,Alto,7,1,2,2,7,Não,Sim,Sim,2981,26.3
EMP02027,31,Superior,5,16,Operações  ,Júnior,30,8,60.0,Presencial,Bom,Alto,Sim,34.0,3,4.9,5.0,Alto,16,6,2,10,7,Não,Sim,Não,4346,50.5
EMP01979,30,Superior,10,0,Vendas,Pleno,12,6,43.0,Remoto,Excelente,Moderado,Sim,27.0,6,4.3,3.0,Alto,17,3,1,8,7,Não,Sim,Sim,5516,29.9
EMP02504,57,Superior,18,22,Operações,Sênior,8,7,87.0,Remoto,Excelente,Moderado,Sim,86.0,6,9.0,3.0,Alto,13,2,5,2,5,Sim,Não,Sim,3375,38.6
EMP00322,51,Ensino Médio,5,4,TI,Sênior,6,4,22.0,Híbrido,Adequado,Moderado,Sim,38.0,9,7.0,1.0,Moderado,2,3,1,5,7,Sim,Sim,Não,1703,40.0
EMP02115,63,Superior,5,18,Operações,Júnior,4,7,14.0,  Presencial,Adequado,Alto,Não,74.0,3,5.2,3.0,Moderado,7,7,7,1,4,Sim,Não,Sim,9622,30.5
EMP02038,47,SUPERIOR INCOMPLETO,11,17,Financeiro,Sênior,23,14,104.0,Remoto,Bom,Alto,Sim,82.0,3,4.5,4.0,Alto,11,1,2,9,8,Não,Sim,Não,7242,27.0
EMP00966,32,Pós-graduação,1,8,Marketing,Sênior,14,2,109.0,Híbrido,Ruim,Moderado,Não,54.0,8,,5.0,Moderado,7,7,7,9,10,Sim,Sim,Sim,5727,34.2
EMP02291,37,Pós-graduação,4,28,Vendas,Júnior,30,3,58.0,Remoto,Adequado,Moderado,Sim,36.0,5,5.1,0.0,Alto,16,2,10,2,8,Sim,Sim,Não,8730,28.8
EMP02343,64,Pós-graduação,5,5,Vendas,Sênior,26,2,23.0,Presencial,Adequado,Moderado,Não,28.0,8,6.9,0.0,Alto,18,3,8,5,7,Não,Não,Sim,4499,27.4
EMP01160,50,Superior,16,5,Financeiro,Júnior,18,12,43.0,Remoto,Excelente,Moderado,Não,39.0,5,5.9,2.0,Alto,4,9,6,5,1,Sim,Sim,Não,6128,38.3
EMP01862,41,Superior Incompleto,9,19,Operações,Sênior,14,8,64.0,Remoto,Bom,Moderado,Sim,37.0,6,9.9,4.0,Alto,9,7,3,7,10,Sim,Sim,Sim,1964,40.0
EMP00483,64,Ensino Médio,4,4,Financeiro,Sênior,26,1,115.0,Remoto,Bom,Moderado,Sim,49.0,9,6.4,6.0,Moderado,0,7,1,9,2,Sim,Sim,Não,2509,37.8
EMP01205,40,Pós-graduação,19,25,Operações,Sênior,19,13,120.0,Híbrido,Bom,Moderado,Não,16.0,9,7.3,4.0,Muito Alto,0,3,10,1,3,Sim,Sim,Sim,5427,31.7
EMP01265,46,Ensino Médio,17,29,Vendas,Pleno,17,5,45.0,Híbrido,Adequado,Moderado,Não,73.0,6,9.4,4.0,Moderado,2,8,7,8,5,Não,Não,Não,8861,40.0
EMP01713,53,Ensino Médio,2,2,Financeiro,Júnior,8,12,85.0,Remoto,Bom,Alto,Sim,8.0,9,6.0,6.0,Alto,5,8,10,2,4,Sim,Sim,Não,3092,33.1
EMP00933,31,Pós-graduação,19,1,TI,Júnior,6,12,85.0,Híbrido,Excelente,Moderado,Sim,44.0,10,7.1,3.0,Moderado,16,3,4,10,7,Sim,Sim,Sim,8277,40.0
EMP00603,60,Superior Incompleto,20,22,Financeiro,Sênior,12,1,52.0,Presencial,Adequado,Alto,Sim,90.0,2,5.9,7.0,Alto,17,3,2,1,5,Sim,Sim,Não,8195,26.2
EMP00408,40,Superior,16,9,Marketing,Pleno,7,11,80.0,Híbrido,Bom,Alto,Sim,,1,9.6,,Moderado,20,8,8,3,1,Não,Não,Não,8892,30.9
EMP00612,22,Superior Incompleto,13,13,RH,Júnior,16,8,15.0,Híbrido,Adequado,Alto,Sim,8.0,4,9.4,1.0,Alto,14,5,7,2,10,Sim,Sim,Não,521,26.0
EMP00421,61,Superior,19,7,Marketing,Júnior,9,14,71.0,Presencial,Excelente,Moderado,Não,18.0,10,4.7,3.0,Alto,12,4,4,3,6,Sim,Sim,Não,6571,30.9
EMP00566,32,Superior,9,4,Vendas,Sênior,10,1,55.0,Presencial,Excelente,Moderado,Não,46.0,2,8.6,7.0,Baixo,12,8,3,1,8,Não,Não,Sim,3244,34.7
EMP00472,56,Pós-graduação,6,11,Marketing,Júnior,13,14,38.0,Presencial,Adequado,Moderado,Sim,94.0,4,8.5,0.0,Moderado,12,7,7,7,10,Não,Não,Sim,1048,31.7
EMP01311,55,Superior,6,18,Operações,Pleno,18,6,81.0,Presencial,Adequado,Baixo,Sim,94.0,4,6.0,6.0,Alto,13,6,1,5,6,Sim,Sim,Sim,8414,33.5
EMP00655,49,Pós-graduação,8,11,Vendas,Júnior,13,9,65.0,Híbrido,Ruim,Moderado,Sim,42.0,1,6.8,2.0,Moderado,12,9,1,1,4,Não,Sim,Sim,7141,27.3
EMP00319,38,Ensino Médio,12,21,Financeiro,Pleno,29,8,94.0,Remoto,Bom,Alto,Não,49.0,6,5.6,6.0,Moderado,17,3,7,7,6,Não,Não,Sim,3227,28.9
EMP01588,62,Superior,2,0,TI,Coordenador,4,12,33.0,Remoto,Bom,Moderado,Não,,1,7.6,,Baixo,9,4,1,10,5,Sim,Sim,Sim,8332,37.5
EMP00211,25,Ensino Médio,13,7,RH,Pleno,10,7,89.0,Híbrido,Excelente,Baixo,Não,11.0,6,7.9,6.0,Alto,14,7,7,7,4,Sim,Sim,Não,7918,40.0
EMP00545,52,Superior,8,16,TI,Sênior,14,8,110.0,Presencial,Bom,Baixo,Não,45.0,6,9.9,0.0,Moderado,15,1,5,10,8,Não,Não,Sim,6679,31.4
EMP01583,27,Superior,18,13,RH,Júnior,19,14,51.0,Presencial,Adequado,Moderado,Sim,68.0,7,6.7,4.0,Alto,13,4,2,10,10,Sim,Sim,Sim,8020,36.8
EMP01308,64,Superior Incompleto,18,6,Marketing,Júnior,7,14,54.0,Remoto,Ruim,Baixo,Sim,9.0,4,9.7,2.0,Muito Alto,14,4,10,9,5,Sim,Sim,Sim,5153,24.9
EMP00528,62,Ensino Médio,3,5,Marketing,Gerente,6,7,68.0,Remoto,Excelente,Moderado,Sim,86.0,6,7.5,6.0,Alto,6,6,4,7,7,Não,Sim,Não,8693,40.0
EMP01607,31,Pós-graduação,6,10,Financeiro,Coordenador,9,11,90.0,Híbrido,Bom,Baixo,Sim,64.0,1,9.8,6.0,Moderado,14,6,10,1,9,Sim,Não,Sim,7155,37.4
EMP00749,48,Pós-graduação,17,10,Operações,Sênior,25,9,18.0,Híbrido,Bom,Moderado,Sim,58.0,8,9.4,3.0,Moderado,8,10,2,1,1,Não,Sim,Não,5277,40.0
EMP02016,46,Superior,6,28,Financeiro,Júnior,27,14,11.0,Presencial,Bom,Moderado,Não,57.0,6,6.4,0.0,Alto,5,3,1,3,6,Não,Não,Sim,3073,26.6
EMP01024,31,Superior Incompleto,11,9,Vendas,Sênior,26,5,112.0,Híbrido,Bom,Moderado,Não,46.0,7,4.6,4.0,Alto,15,3,5,1,4,Não,Sim,Não,8929,25.9
EMP00602,40,Pós-graduação,11,25,Financeiro,Júnior,13,5,30.0,Presencial,Excelente,Baixo,Sim,16.0,7,8.6,6.0,Moderado,12,10,4,7,7,Sim,Não,Sim,9423,39.9
EMP01012,60,Superior,4,9,RH,Júnior,3,11,41.0,Híbrido,Bom,Moderado,Sim,73.0,1,5.2,4.0,Moderado,10,10,6,2,1,Não,Sim,Não,3419,36.3
EMP02272,56,Superior Incompleto,20,22,RH,Coordenador,9,11,71.0,Híbrido,Adequado,Moderado,Sim,64.0,8,9.2,4.0,Baixo,11,8,10,2,4,Sim,Sim,Sim,8721,40.0
EMP02290,24,Superior,0,28,Operações,Gerente,13,15,97.0,Remoto,Excelente,Baixo,Sim,8.0,6,8.8,2.0,Moderado,13,2,6,3,5,Não,Sim,Não,9801,35.0
EMP00858,39,Superior,4,23,Marketing,Júnior,18,6,192.0,Presencial,Bom,Moderado,Sim,80.0,6,9.3,1.0,Alto,17,9,7,7,7,Sim,Não,Não,4008,32.6
EMP02354,32,Ensino Médio,2,5,Vendas,Coordenador,12,4,105.0,Híbrido,Adequado,Alto,Sim,24.0,5,8.2,6.0,Alto,17,7,10,4,5,Sim,Não,Sim,9122,29.7
EMP01721,43,Superior,4,14,Marketing,Pleno,10,14,58.0,Híbrido,Adequado,Baixo,Não,52.0,8,8.0,0.0,Alto,11,6,6,2,10,Sim,Sim,Sim,700,34.7
EMP00803,33,Superior,11,3,Operações,Pleno,19,3,38.0,Presencial,Bom,Alto,Sim,39.0,1,9.9,3.0,Muito Alto,10,4,4,3,6,Sim,Sim,Sim,894,26.0
EMP01322,61,Superior Incompleto,4,29,TI,Júnior,27,7,86.0,Presencial,Adequado,Baixo,Sim,94.0,7,7.5,3.0,Moderado,10,9,4,5,3,Sim,Não,Sim,7309,35.6
EMP01898,49,Ensino Médio,13,2,Operações,Sênior,18,5,57.0,Presencial,Bom,Moderado,Não,91.0,10,7.2,3.0,Alto,20,1,3,9,10,Sim,Sim,Sim,6292,34.7
EMP01643,35,Superior,14,30,Operações,Pleno,13,6,100.0,Remoto,Ruim,Moderado,Sim,99.0,5,6.3,4.0,Moderado,18,10,9,8,2,Não,Não,Não,9727,33.9
EMP01179,29,Superior Incompleto,16,3,Vendas,Pleno,26,0,84.0,Presencial,Adequado,Baixo,Não,21.0,8,5.2,3.0,Moderado,12,7,9,7,4,Não,Sim,Sim,5127,32.0
EMP69977,41,Superior,18,25,TI,Júnior,25,10,92.0,Híbrido,Bom,Alto,Não,84.0,8,6.0,0.0,Moderado,9,7,5,6,9,Sim,Sim,Sim,5694,24.4
EMP02399,60,Superior,11,17,RH,Pleno,23,2,85.0,Híbrido,Bom,Alto,Sim,67.0,2,8.1,3.0,Alto,16,9,4,5,9,Sim,Sim,Não,2762,29.1
EMP02074,29,Superior,2,30,Financeiro,Coordenador,8,4,101.0,Remoto,Adequado,Baixo,Sim,96.0,7,7.3,5.0,Alto,9,4,9,2,9,Sim,Sim,Não,8297,40.0
EMP00519,45,Pós-graduação,4,5,Operações,Pleno,12,6,49.0,Presencial,Bom,Moderado,Não,23.0,6,6.0,0.0,Alto,5,1,5,7,7,Sim,Sim,Sim,1158,29.5
EMP02229,24,Superior Incompleto,16,25,Vendas,Coordenador,23,11,43.0,Presencial,Bom,Baixo,Sim,34.0,7,8.9,4.0,Moderado,2,1,6,2,5,Sim,Sim,Não,102,35.3
EMP00446,57,Superior,11,9,Operações,Júnior,7,8,74.0,Híbrido,Excelente,Baixo,Sim,1.0,5,6.5,3.0,Alto,1,1,9,9,1,Não,Sim,Não,4761,32.7
EMP00238,54,Superior,9,10,RH,Júnior,6,9,23.0,Presencial,Bom,Moderado,Sim,100.0,9,8.0,4.0,Alto,13,5,2,3,6,Não,Sim,Sim,2897,32.2
EMP00110,33,Superior,19,28,RH,Júnior,18,7,58.0,Remoto,Bom,Baixo,Sim,93.0,9,7.2,4.0,Alto,12,7,6,3,4,Sim,Não,Não,682,40.0
EMP01476,30,Superior Incompleto,12,27,RH,Júnior,12,8,63.0,Híbrido,Bom,Baixo,Não,82.0,8,6.3,5.0,Moderado,4,1,3,9,6,Sim,Sim,Sim,1051,29.6
EMP01922,54,Superior Incompleto,12,0,Vendas,Sênior,19,14,10.0,Remoto,Adequado,Moderado,Sim,16.0,5,7.0,1.0,Alto,12,1,3,4,6,Não,Não,Sim,7245,31.7
EMP00253,37,Superior,10,21,Vendas,Júnior,30,8,17.0,Presencial,Bom,Moderado,Sim,57.0,7,8.6,5.0,Baixo,7,8,1,3,2,Não,Sim,Sim,1970,39.8
EMP01196,35,Superior,4,1,Marketing,Júnior,20,6,55.0,Presencial,Bom,Moderado,Sim,19.0,7,7.4,1.0,Moderado,3,10,9,1,1,Não,Sim,Sim,639,39.5
